"dwc.scientificName","freq"
"Microspathodon chrysurus",10
"Mugil hospes",10
"Mulloidichthys samoensis",10
"Muraena clepsydra",10
"Muraenolepis microps",10
"Mycteroperca microlepis",10
"Myliobatis californicus",10
"Nemipterus japonicus",10
"Neoniphon marianus",10
"Nomeus gronovii",10
"Notoscopelus elongatus kroyeri",10
"Nototheniidae",10
"Ochmacanthus alternus",10
"Ocyurus chrysurus",10
"Odontesthes regia",10
"Ogilbia deroyi",10
"Opisthopterus tardoore",10
"Ostorhinchus multilineatus",10
"Ostorhinchus novemfasciatus",10
"Panaque albomaculatus",10
"Paraliparis",10
"Parupeneus barberinus",10
"Parupeneus bifasciatus",10
"Peprilus snyderi",10
"Phallichthys tico",10
"Phosichthyidae",10
"Phtheirichthys lineatus",10
"Pimelodus clarias",10
"Plagiogrammus hopkinsi",10
"Plagiotremus azaleus",10
"Plectrypops lima",10
"Pomacanthus paru",10
"Pomacentrus tripunctatus",10
"Pomatomus saltatrix",10
"Protomyctophum arcticum",10
"Pseudochromis tapeinosoma",10
"Pseudoscopelus pseudoscopelus",10
"Pterois volitans",10
"Pungitius pungitius",10
"Rachycentron canadus",10
"Raja trachura",10
"Rhizoprionodon acutus",10
"Sardinella fimbriata",10
"Saurida tumbil",10
"Sciaenops ocellata",10
"Scomberesocidae",10
"Sectator ocyurus",10
"Selene brevoortii",10
"Sparisoma aurofrenatum",10
"Sparisoma chrysopterum",10
"Sternarchella schotti",10
"Strongylura notata",10
"Sudis atrox",10
"Syacium latifrons",10
"Syacium micrurum",10
"Symphurus symphurus",10
"Synbranchidae",10
"Syngnathus rousseau",10
"Thunnus albacares",10
"Tomicodon myersi",10
"Trachinotus stilbe",10
"Trichodon trichodon",10
"Tridentiger trigonocephalus",10
"Zebrasoma flavescens",10
"Zoarcidae",10
"Abudefduf biocellatus",9
"Abudefduf glaucus",9
"Acanthocybium solandri",9
"Aequidens coeruleopunctatus",9
"Alosa chrysochloris",9
"Ambassis",9
"Amphiprion clarkii",9
"Anisotremus dovii",9
"Antennarius avalonis",9
"Aphyocharax pusillus",9
"Apogon guadalupensis",9
"Apteronotus apteronotus",9
"Archosargus pourtalesii",9
"Arnoglossus arnoglossus",9
"Aseraggodes herrei",9
"Awaous",9
"Bagre marinus",9
"Belonepterygion fasciolatum",9
"Benthalbella infans",9
"Blennioidei",9
"Bodianus eclancheri",9
"Bothragonus swanii",9
"Bramocharax elongatus",9
"Branchiostoma elongatum",9
"Branchiostoma platae",9
"Bryconamericus scleroparius",9
"Callionymus",9
"Campostoma anomalum",9
"Cantherhines pardalis",9
"Canthigaster amboinensis",9
"Canthigaster valentini",9
"Carcharhinus",9
"Caulolatilus affinis",9
"Centropomus ensiferus",9
"Centropomus pectinatus",9
"Centropristis ocyurus",9
"Ceratoscopelus maderensis",9
"Cetopsis cetopsis",9
"Cetopsis montana",9
"Chaenobryttus gulosus",9
"Chaetodon chaetodon",9
"Cheilopogon furcatus",9
"Chloroscombrus",9
"Chriolepis dialepta",9
"Chromis ternatensis",9
"Clinocottus acuticeps",9
"Clupea harengus pallasii",9
"Coelorinchus canus",9
"Coelorinchus fasciatus",9
"Coelorinchus oliverianus",9
"Coralliozetus springeri",9
"Coryphaenoides armatus",9
"Coryphaenoides filicauda",9
"Cottoperca gobio",9
"Crenicichla",9
"Crenicichla saxatilis",9
"Ctenobrycon spilurus",9
"Cubiceps cubiceps",9
"Cyclothone canina",9
"Cynoscion othonopterus",9
"Cyprinodon nevadensis amargosae",9
"Dactyloptena orientalis",9
"Daector schmitti",9
"Dascyllus melanurus",9
"Dasyatis longa",9
"Decapterus muroadsi",9
"Diaphus aliciae",9
"Diaphus dumerili",9
"Diaphus rafinesquii",9
"Diaphus thiollierei",9
"Diodon eydouxii",9
"Diogenichthys diogenichthys",9
"Diplectrum euryplectrum",9
"Discopyge ommata",9
"Dussumieria acuta",9
"Echiodon cryomargarites",9
"Eigenmannia virescens",9
"Elagatis bipinnulatus",9
"Electrona",9
"Electrona rissoi",9
"Epinephelus fuscoguttatus",9
"Epinephelus morio",9
"Euthynnus euthynnus",9
"Gazza minuta",9
"Gillellus ornatus",9
"Grammonus diagrammus",9
"Gymnothorax gymnothorax",9
"Gymnura micrura",9
"Haemulon",9
"Halichoeres scapularis",9
"Harpagiferidae",9
"Heniochus acuminatus",9
"Holocentrus ruber",9
"Howella howella",9
"Hygophum benoiti",9
"Hypopomus hypopomus",9
"Hypostomus hypostomus",9
"Hypostomus oculeus",9
"Icelinus burchami",9
"Icelinus fimbriatus",9
"Istiblennius",9
"Johnius elongatus",9
"Kyphosidae",9
"Labrisomus nigricinctus",9
"Lactophrys trigonus",9
"Lagocephalus spadiceus",9
"Lamna ditropis",9
"Lamontichthys filamentosus",9
"Lampanyctus lepidolychnus",9
"Lampanyctus lineatus",9
"Lasiancistrus lasiancistrus",9
"Leiognathidae",9
"Leiognathus elongatus",9
"Leiopotherapon unicolor",9
"Lepophidium brevibarbe",9
"Leporinus fasciatus",9
"Leuresthes sardina",9
"Liparis",9
"Lophiodes spilurus",9
"Lophodolos acanthognathus",9
"Loricaria cataphracta",9
"Loweina laurae",9
"Lucania goodei",9
"Lutjanus vaigiensis",9
"Lycenchelys dividocanalis",9
"Malacosteidae",9
"Melamphaes longivelis",9
"Melichthys radula",9
"Merluccius hernandezi",9
"Microglanis parahybae",9
"Moenkhausia cotinho",9
"Mola mola",9
"Monacanthus ciliatus",9
"Mugil trichodon",9
"Muraena argus",9
"Nannobrachium indicum",9
"Nannobrachium lineatum",9
"Neobythites stelliferoides",9
"Odontoscion eurymesops",9
"Ogcocephalus darwini",9
"Ogilbia",9
"Oncorhynchus keta",9
"Opistognathus panamaensis",9
"Opsanus beta",9
"Orthodon orthodon",9
"Orthopristis orthopristis",9
"Osmerus eperlanus",9
"Ostorhinchus angustatus",9
"Paralonchurus rathbuni",9
"Perissias taeniopterus",9
"Phosichthys argenteus",9
"Poeciliopsis poeciliopsis",9
"Pogonias cromis",9
"Polynemidae",9
"Polynemus heptadactylus",9
"Pontinus vaughani",9
"Prognichthys sealei",9
"Psettodes erumei",9
"Pseudocheirodon terrabae",9
"Pseudoscopelus scriptus",9
"Pseudupeneus xanthogrammus",9
"Pygocentrus nattereri",9
"Rhabdolichops eastwardi",9
"Rhamdia rogersi",9
"Rhoadsia eigenmanni",9
"Roeboides",9
"Sargocentron punctatissimum",9
"Saurida saurida",9
"Scomberesox saurus scombroides",9
"Scomberomorus commersoni",9
"Scomberomorus concolor",9
"Scorpaenopsis diabolus",9
"Sebastes babcocki",9
"Sebastes lentiginosus",9
"Semotilus atromaculatus",9
"Sicydium pittieri",9
"Siganus corallinus",9
"Siganus randalli",9
"Sphoeroides nephelus",9
"Sphyraena",9
"Stathmonotus stahli tekla",9
"Stethojulis bandanensis",9
"Symphurus type a",9
"Synanceia verrucosa",9
"Thalassoma lunare",9
"Thalassoma quinquevittata",9
"Thryssa hamiltoni",9
"Thryssa vitrirostris",9
"Trachipterus fukuzakii",9
"Trematomus trematomus",9
"Triglidae",9
"Trinectes maculatus",9
"Triphoturus microchir",9
"Triportheus albus",9
"Trisopterus luscus",9
"Tylosurus acus",9
"Uropterygius macrocephalus",9
"Uropterygius versutus",9
"Zenion zenion",9
"Zeus faber",9
"Achirus lineatus",8
"Acipenser medirostris",8
"Ageneiosus",8
"Alepisaurus ferox",8
"Aluterus monoceros",8
"Anchoa hepsetus",8
"Anisotremus",8
"Anisotremus surinamensis",8
"Antigonia antigonia",8
"Antigonia eos",8
"Apogon apogon",8
"Arius arius",8
"Arius platypogon",8
"Arius satparanus",8
"Astrapogon stellatus",8
"Astronesthes spatulifer",8
"Atherinella starksi",8
"Atherinops affinis cedroscensis",8
"Atherinops affinis littoralis",8
"Aulostomus maculatus",8
"Austrolycus depressiceps",8
"Bairdiella ronchus",8
"Balistes capriscus",8
"Batrachoides waltersi",8
"Brachydeuterus corvaeniformis",8
"Brama",8
"Branchiostoma",8
"Bryx arctus",8
"Calophysus macropterus",8
"Carangoides malabaricus",8
"Caranx ruber",8
"Carapus carapus",8
"Carcharhinus longimanus",8
"Cathorops furthii",8
"Catostomus columbianus",8
"Catostomus commersoni",8
"Catostomus macrocheilus",8
"Centrobranchus andreae",8
"Centrolophidae",8
"Centropomus nigrescens",8
"Centropomus parallelus",8
"Cephalopholis cyanostigma",8
"Cephalopholis urodeta",8
"Cetomimidae",8
"Chaenocephalus aceratus",8
"Chaetodon octofasciatus",8
"Chaetodon rafflesii",8
"Chaunacidae",8
"Cheilodipterus macrodon",8
"Cheilopogon spilonotopterus",8
"Cheiloprion labiatus",8
"Chromis caeruleus",8
"Cichlasoma festivum",8
"Cichlasoma octofasciatum",8
"Cichlasoma sajica",8
"Coelorinchus innotabilis",8
"Conger cinereus",8
"Corydoras",8
"Corydoras corydoras",8
"Coryphaena",8
"Coryphaenoides ferrieri",8
"Coryphaenoides serrulatus",8
"Coryphopterus dicrus",8
"Coryphopterus eidolon",8
"Corythoichthys brachycephalus",8
"Cottus asperrimus",8
"Cottus perplexus",8
"Cynoglossus arel",8
"Cyprinodon variegatus",8
"Cypselurus californicus",8
"Cypselurus comatus",8
"Cypselurus cyanopterus",8
"Dactyloscopus lactea",8
"Dasyatis dipterura",8
"Dermatolepis dermatolepis",8
"Diaphus elucens",8
"Diaphus lobatus",8
"Doryrhamphus excisus",8
"Elacatinus janssi",8
"Elassoma evergladei",8
"Elops saurus",8
"Engyprosopon engyprosopon",8
"Epinephelus panamensis",8
"Equetus acuminatus",8
"Esox americanus",8
"Eucinostomus currani",8
"Eucinostomus elongatus",8
"Euleptorhamphus longirostris",8
"Eupleurogrammus intermedius",8
"Euprotomicrus bispinatus",8
"Exocoetus obtusirostris",8
"Forcipiger flavissimus",8
"Fowleria",8
"Fundulus grandis",8
"Gambusia affinis holbrooki",8
"Gobiesox schultzi",8
"Gobiodon",8
"Gonostoma",8
"Gyrinomimus gyrinomimus",8
"Halichoeres radiatus",8
"Halichoeres trimaculatus",8
"Halosauropsis macrochir",8
"Harengula humeralis",8
"Harpagifer bispinis",8
"Heterodontus heterodontus",8
"Himantura imbricata",8
"Holacanthus clarionensis",8
"Holocentrus marianus",8
"Holocentrus sammara",8
"Hydrolycus scomberoides",8
"Hypentelium nigricans",8
"Hyperprosopon ellipticum",8
"Hysterocarpus traski",8
"Hysterocarpus traskii",8
"Icelinus borealis",8
"Ictalurus natalis",8
"Istiblennius edentulus",8
"Istiophoridae",8
"Isurus alatus",8
"Kaupichthys atlanticus",8
"Kyphosus kyphosus",8
"Kyphosus lutescens",8
"Labrisomus labrisomus",8
"Lampadena speculigera",8
"Larimus larimus",8
"Leiognathus leiognathus",8
"Lepomis auritus",8
"Leporinus striatus",8
"Lestidium",8
"Lestidium lestidium",8
"Liopropoma mowbrayi",8
"Loweina loweina",8
"Lutjanus kasmira",8
"Lycenchelys pearcyi",8
"Lycodapus fierasfer",8
"Macrourus macrourus",8
"Melanotaenia splendida",8
"Mene maculata",8
"Microgadus microgadus",8
"Mirorictus taaningi",8
"Monacanthidae",8
"Monacanthus hispidus",8
"Monotaxis grandoculis",8
"Muraenolepis marmoratus",8
"Mustelus",8
"Myctophum punctatum",8
"Myrichthys acuminatus",8
"Myrichthys colubrinus",8
"Myrichthys oculatus",8
"Narcine brasiliensis",8
"Neoclinus stephensae",8
"Neopagetopsis ionah",8
"Notolepis coatsi",8
"Notothenia rossii",8
"Notropis atherinoides",8
"Notropis petersoni",8
"Notropis texanus",8
"Occella verrucosa",8
"Odontognathus panamensis",8
"Oneirodes luetkeni",8
"Oneirodes sabex",8
"Ophichthus rugifer",8
"Ophiogobius histrio",8
"Opisthonema bulleri",8
"Pagrus pagrus",8
"Parachaeturichthys ocellatus",8
"Paralabrax loro",8
"Paraliparis paraliparis",8
"Paralonchurus goodei",8
"Patagonotothen guntheri",8
"Pennahia macrophthalmus",8
"Persparsia",8
"Petrotyx hopkinsi",8
"Phanerodon atripes",8
"Physiculus nematopus",8
"Pimelodella chagresi",8
"Poecilia copanensis",8
"Pogonophryne permitini",8
"Pomacentrus nigricans",8
"Pomadasys argyreus",8
"Pomadasys stridens",8
"Pontinus sierra",8
"Priolepis cinctus",8
"Prionotus quiescens",8
"Prognichthys rondeletii",8
"Protonibea diacanthus",8
"Pseudogramma polyacanthus",8
"Pseudohemiodon lamina",8
"Pseudoplesiops typus",8
"Pseudoscopelus",8
"Ptychocheilus oregonensis",8
"Pygoplites diacanthus",8
"Rastrelliger kanagurta",8
"Rhamdia",8
"Rhamdia cabrerae",8
"Rhinoptera steindachneri",8
"Salvelinus fontinalis",8
"Sander vitreum",8
"Sargocentron caudimaculatus",8
"Scarus ghobban",8
"Scarus perrico",8
"Schizodon fasciatum",8
"Scomberomorus",8
"Scopelarchus",8
"Scorpaenopsis cirrhosa",8
"Sebastes dallii",8
"Sebastes maliger",8
"Secutor insidiator",8
"Selene",8
"Seriola lalandi",8
"Serrasalmus",8
"Siganus canaliculatus",8
"Siganus fuscescens",8
"Siganus virgatus",8
"Sparisoma albildgaardi",8
"Sphyraena bleekeri",8
"Sphyraena idiastes",8
"Sphyrna media",8
"Squalus suckleyi",8
"Starksia spinipenis",8
"Stellifer wintersteenorum",8
"Stomias boa boa",8
"Syacium",8
"Symphurus williamsi",8
"Syngnathus carinatus",8
"Thalassoma umbrostigma",8
"Thaleichthys pacificus",8
"Trachinotus trachinotus",8
"Trigla lucerna",8
"Trinectes xanthurus",8
"Upeneus vittatus",8
"Uraspis secunda",8
"Acanthemblemaria atrata",7
"Acanthemblemaria mangognatha",7
"Acanthochromis polyacanthus",7
"Acanthopagrus",7
"Acanthurus guttatus",7
"Acanthurus nigricans",7
"Aetomylaeus",7
"Ahliesaurus brevis",7
"Alectis indicus",7
"Allocyttus verrucosus",7
"Alopias",7
"Alosa sapidissima",7
"Anchoa parva",7
"Anchoviella lepidentostole",7
"Apteronotus bonapartii",7
"Argyropelecus gigas",7
"Argyrops",7
"Arius thalassinus",7
"Artedidraco orianae",7
"Aspidophoroides bartoni",7
"Astronesthes indicus",7
"Atheresthes stomias",7
"Atherinella",7
"Balistes naufragium",7
"Bathophilus",7
"Bathycongrus bathycongrus",7
"Bathycongrus guttulatus",7
"Benthosema pterotum panamense",7
"Blennius cristatus",7
"Bothrocara",7
"Bothrocara brunneum",7
"Bothus pantherinus",7
"Brachyplatystoma vaillanti",7
"Brachyrhaphis roseni",7
"Bramocharax bransfordi",7
"Bregmaceros rarisquamosus",7
"Brotula brotula",7
"Brycon striatulus",7
"Bryx veleronis",7
"Bunocephalus bunocephalus",7
"Callionymus margaretae",7
"Callionymus pauciradiatus",7
"Calotomus carolinus",7
"Carangoides ciliarius",7
"Caranx crysos",7
"Caranx elacate",7
"Caranx hippos caninus",7
"Caranx stellatus",7
"Carcharhinus malpeloensis",7
"Carcharhinus sorrah",7
"Carcharhinus spallanzani",7
"Catostomus platyrhynchus",7
"Caulolatilus caulolatilus",7
"Centrogenys vaigiensis",7
"Centrophryne spinulosa",7
"Centropomus centropomus",7
"Cephalopholis boenack",7
"Cephalopholis microprion",7
"Cetorhinus maximus",7
"Cetostoma regani",7
"Chaetodon baronessa",7
"Chaetodon kleini",7
"Chaetodon melannotus",7
"Chaetodon miliaris",7
"Chaetodon multicinctus",7
"Chaetodon ornatissimus",7
"Chaetodon sedentarius",7
"Channa punctatus",7
"Chauliodus",7
"Cheilopogon cheilopogon",7
"Cheilopogon opisthopus",7
"Cheilopogon papilio",7
"Chelonodon patoca",7
"Chilomycterus antennatus",7
"Chromis atripectoralis",7
"Chrysiptera nigroris",7
"Cichlasoma septemfasciatum",7
"Cirripectes filamentosus",7
"Coelorinchus scaphopsis",7
"Conger conger",7
"Coralliozetus boehlkei",7
"Coryphaenoides leptolepis",7
"Cottus",7
"Crenidens crenidens",7
"Crossorhombus crossorhombus",7
"Cubiceps carinatus",7
"Cynoglossus puncticeps",7
"Dascyllus reticulatus",7
"Dascyllus trimaculatus",7
"Dasyatis",7
"Dasyatis sayi",7
"Decapterus decapterus",7
"Dialommus macrocephalus",7
"Diaphus diadematus",7
"Dunckerocampus dactyliophorus",7
"Enneacanthus gloriosus",7
"Epinephelus socialis",7
"Epinephelus tauvina",7
"Ericymba buccata",7
"Eucinostomus californiensis",7
"Eucinostomus melanopterus",7
"Eumicrotremus orbis",7
"Eustomias",7
"Evermannella ahlstromi",7
"Evermannella balbo",7
"Farlowella",7
"Gerres",7
"Gigantactis gargantua",7
"Gigantactis gigantactis",7
"Gigantura indica",7
"Gila orcutti x",7
"Gobiodon citrinus",7
"Gobiosoma heterolepidotum",7
"Gobiosoma robustum",7
"Gymnothorax albimentis",7
"Gymnotus anguillaris",7
"Gymnotus pedanopterus",7
"Gyrinomimus grahami",7
"Haemulon haemulon",7
"Harengula harengula",7
"Heniochus chrysostomus",7
"Heterandria formosa",7
"Heterophotus ophistoma",7
"Hiodon tergisus",7
"Histiobranchus bathybius",7
"Histrio histrio",7
"Ictalurus furcatus",7
"Ilisha kampeni",7
"Johnius carouna",7
"Johnius sina",7
"Katsuwonus pelamis",7
"Kentrocapros aculeatus",7
"Kurtus gulliveri",7
"Labidesthes sicculus",7
"Labrichthys unilineatus",7
"Lagocephalus lagocephalus nigridorsum",7
"Lampadena",7
"Lampadena anomala",7
"Lampanyctus leucopsarus",7
"Lebiasina elongata",7
"Leiostomus leiostomus",7
"Lepidophanes longipes",7
"Lepophidium lepophidium",7
"Lepophidium pardale",7
"Leptocephalus",7
"Lepturacanthus savala",7
"Lethrinus ornatus",7
"Limanda aspera",7
"Lophiiformes",7
"Lophodolos indicus",7
"Lophogobius cyprinoides",7
"Lota lota",7
"Lumpenella longirostris",7
"Lutjanus fulviflamma",7
"Lutjanus mahogoni",7
"Lutjanus monostigma",7
"Lythrypnus",7
"Malacanthidae",7
"Malacocephalus laevis",7
"Malacoctenus triangulatus",7
"Malacoctenus zonifer sudensis",7
"Mastacembelus",7
"Maurolicus maurolicus",7
"Melanorhinus cyanellus",7
"Menidia beryllina",7
"Menticirrhus menticirrhus",7
"Microglanis iheringi",7
"Micropogon",7
"Micropogonias megalops",7
"Minytrema melanops",7
"Mulloidichthys auriflamma",7
"Mulloidichthys dentatus",7
"Muraena miliaris",7
"Muraenesox cinereus",7
"Muraenesox coniceps",7
"Myliobatis longirostris",7
"Mylossoma aureum",7
"Myrichthys clippertonensis",7
"Myripristis violacea",7
"Nessorhamphus ingolfianus",7
"Notopterus chitala",7
"Notopterus notopterus",7
"Notropis lutipinnis",7
"Notropis venustus",7
"Odontoscion xanthops",7
"Ogilbia nigromarginata",7
"Ogilbia sedorae",7
"Oligoplites",7
"Oncorhynchus gairdneri",7
"Ophichthus evermanni",7
"Ophioblennius steindachneri steindachneri",7
"Ophioscion typicus",7
"Opisthoproctidae",7
"Opistognathus punctatus",7
"Oplegnathus insignis",7
"Osmeridae",7
"Ostorhinchus",7
"Ostraciidae",7
"Otolithoides biauritus",7
"Oxyporhamphus oxyporhamphus",7
"Panaque gnomus",7
"Paracirrhites forsteri",7
"Paradiplospinus gracilis",7
"Paragobiodon echinocephalus",7
"Paralabrax",7
"Paralabrax humeralis",7
"Paralichthys albigutta",7
"Paranthias paranthias",7
"Parapercis cephalopunctatus",7
"Parapercis cylindrica",7
"Paraplagusia blochi",7
"Parascorpaena aurita",7
"Pareques pareques",7
"Patagonotothen elegans",7
"Pervagor spilosoma",7
"Photostomias photostomias",7
"Piabucina boruca",7
"Plectorhinchus pictus",7
"Pogonolycus marinae",7
"Polyipnus polyipnus",7
"Pomacentrus arcifrons",7
"Pontinus moseri",7
"Premnas biaculeatus",7
"Priacanthus boops",7
"Priolepis hipoliti",7
"Pristella",7
"Prognichthys tringa",7
"Protemblemaria bicirris",7
"Psenes cyanophrys",7
"Pseudocetopsis othonops",7
"Pseudocheilinus hexataenia",7
"Pseudochromis fuscus",7
"Pterois antennata",7
"Raja montereyensis",7
"Regalecus russelii",7
"Reinhardtius hippoglossoides",7
"Rhechias prorigera",7
"Rhinecanthus verrucosus",7
"Rhinichthys osculus robustus",7
"Rhinobatos glaucostigma",7
"Rhizoprionodon",7
"Roeboides dayi",7
"Rypticus",7
"Salmo",7
"Sardinella anchovia",7
"Scarus brunneus",7
"Schindleria pietschmanni",7
"Sciaena",7
"Scolopsis bilineatus",7
"Scomber japonicus diego",7
"Scomberomorus cavalla",7
"Scorpaena mystes",7
"Sebastolobus",7
"Selene peruviana",7
"Seriola colburni",7
"Serranus tico",7
"Siganus doliatus",7
"Siganus vulpinus",7
"Sparidae",7
"Sperata seenghala",7
"Sphoeroides maculatus",7
"Stegastes eupomacentrus",7
"Stellifer",7
"Stemonosudis macrura",7
"Stemonosudis stemonosudis",7
"Stephanolepis setifer",7
"Sternarchella terminalis",7
"Sternarchorhynchus curvirostris",7
"Stethojulis strigiventer",7
"Stethojulis trilineata",7
"Symphurus callopterus",7
"Symphurus leei",7
"Synaptura commersoniana",7
"Thalassoma hardwickei",7
"Tomicodon",7
"Tomicodon abuelorum",7
"Triglops macellus",7
"Tripterygion",7
"Trisopterus trisopterus",7
"Umbrina coroides",7
"Upeneus grandisquamis",7
"Urophycis urophycis",7
"Urotrygon",7
"Woodsia woodsia",7
"Xenagoniates bondi",7
"Xeneretmus leiops",7
"Xenomedea rhodopyga",7
"Yarrella blackfordi",7
"Zebrasoma scopas",7
"Acanthurus acanthurus",6
"Alectis",6
"Alosa alabamae",6
"Aluterus schoepfi",6
"Ambloplites rupestris",6
"Amblycirrhitus pinos",6
"Amphistichus rhodoterus",6
"Anchoa eigenmannia",6
"Anchoa mitchilli",6
"Anchoa panamensis",6
"Anchoa parri",6
"Anisotremus virginicus",6
"Anostomidae",6
"Apogon planifrons",6
"Apogon quadrisquamatus",6
"Apteronotidae",6
"Arcos rhodospilus",6
"Arothron immaculatus",6
"Atherinella nesiotes",6
"Atherinomorus lacunosus",6
"Balistes vetula",6
"Barbourisia rufa",6
"Bathymaster signatus",6
"Bathyraja trachura",6
"Belonidae",6
"Bufoceratias wedli",6
"Calamus bajonado",6
"Canthigaster bennetti",6
"Carangoides orthogrammus",6
"Carcharhinus carcharhinus",6
"Carcharhinus melanopterus",6
"Catostomus luxatus",6
"Catostomus occidentalis mniotiltus",6
"Caulolatilus",6
"Centropogon australis",6
"Centropomus viridis",6
"Centropristis striatus",6
"Centropyge vrolikii",6
"Cetengraulis edentulus",6
"Cetomimus",6
"Chaenogaleus macrostoma",6
"Chaetodon quadrimaculatus",6
"Champsocephalus gunnari",6
"Channa",6
"Channa micropeltes",6
"Charax gibbosus",6
"Chauliodus danae",6
"Cheilopogon atrisignis",6
"Cheilopogon cyanopterus",6
"Chiasmodon braueri",6
"Chiasmodontidae",6
"Chirocentrus chirocentrus",6
"Chlorophthalmus",6
"Choerodon anchorago",6
"Chriolepis minutillus",6
"Cichlasoma urophthalmus",6
"Cirrhitichthys corallicola",6
"Citharichthys spilopterus",6
"Clinocottus embryum",6
"Congiopodus peruvianus",6
"Coralliozetus rosenblatti",6
"Coris gaimardi",6
"Coryphopterus personatus",6
"Cottus beldingi",6
"Cottus cottus",6
"Crenicichla macrocephala",6
"Cynoglossus",6
"Cynoglossus dubius",6
"Cyprinella lutrensis",6
"Cypselurus callopterus",6
"Cypselurus exsiliens",6
"Dactyloptena petersoni",6
"Dactyloscopus minutus",6
"Dasyatis sabina",6
"Decodon melasma",6
"Dialommus fuscus",6
"Diaphus danae",6
"Diaphus kapalae",6
"Diaphus malaynus",6
"Diaphus watasei",6
"Dinoperca petersi",6
"Diogenichthys",6
"Dischistodus chrysopoecilus",6
"Dischistodus prosopotaenia",6
"Elacatinus inornatus",6
"Eleotris amblyopsis",6
"Enchelycore carychroa",6
"Enneanectes macrops",6
"Entosphenus",6
"Epinephelus fasciatus",6
"Epinephelus guttatus",6
"Epinephelus melanostigma",6
"Epinephelus quoyanus",6
"Equetus punctatus",6
"Erythrinus erythrinus",6
"Esox niger",6
"Etrumeus etrumeus",6
"Eucinostomus pseudogula",6
"Evermannella indica",6
"Fowleria isostigma",6
"Fundulus chrysotus",6
"Gibbonsia erythra",6
"Gigantactis macronema",6
"Gila",6
"Gillellus chathamensis",6
"Gillellus searcheri",6
"Gnathodentex aurolineatus",6
"Gnatholepis cauerensis",6
"Gobiesox marmoratus",6
"Gobulus hancocki",6
"Grammatonotus grammatonotus",6
"Gymnothorax javanicus",6
"Gymnothorax petelli",6
"Halichoeres nebulosus",6
"Harriotta raleighana",6
"Hemicaranx",6
"Hemieleotris latifasciatus",6
"Hemisorubim platyrhynchus",6
"Hemitripterus bolini",6
"Heteristius cinctus",6
"Himantura gerrardi",6
"Hirundichthys hirundichthys",6
"Holacanthus ciliaris",6
"Holocentrus tiere",6
"Hoplias microlepis",6
"Hypoplectrus chlorurus",6
"Hypoplectrus puella",6
"Hypsoblennius sordidus",6
"Hypsopsetta",6
"Ilisha melastoma",6
"Johnius macrorhynus",6
"Kasatkia seigeli",6
"Labrisomidae",6
"Lactophrys bicaudalis",6
"Lactoria cornuta",6
"Lampadena dea",6
"Lavinia symmetricus",6
"Lepidophanes gaussi",6
"Lepomis marginatus",6
"Lestidiops neles",6
"Lethrinus harak",6
"Linophryne arborifera",6
"Lipogramma trilineata",6
"Loxodon macrorhinus",6
"Lycenchelys scaurus",6
"Lycodes concolor",6
"Lycodichthys dearborni",6
"Maurolicus muelleri",6
"Maynea puncta",6
"Megalaspis",6
"Melanonus gracilis",6
"Membras gilberti",6
"Microcanthus strigatus",6
"Micropogon altipinnis",6
"Micropogon micropogon",6
"Moringua microchir",6
"Moxostoma erythrurum",6
"Mugil thoburni",6
"Mulloidichthys martinicus",6
"Mycteroperca xenarcha",6
"Myctophum brachygnathum",6
"Myoxocephalus scorpius",6
"Myripristis adustus",6
"Naso unicornis",6
"Negaprion brevirostris",6
"Nemichthys",6
"Nezumia convergens",6
"Notropis cornutus",6
"Notropis longirostris",6
"Notropis spilopterus",6
"Occella dodecaedron",6
"Ogcocephalus porrectus",6
"Oligoplites oligoplites",6
"Oneirodes alius",6
"Ophioscion strabo",6
"Otophidium indefatigabile",6
"Owstonia",6
"Oxyporhamphus micropterus similis",6
"Pagetopsis macropterus",6
"Pagetopsis maculatus",6
"Panaque dentex",6
"Parabothus chlorospilus",6
"Paracirrhites arcatus",6
"Paraclinus beebei",6
"Paraconger californiensis",6
"Paradiplospinus",6
"Paragoniates alburnus",6
"Paraliparis anarthractae",6
"Paralonchurus petersi",6
"Parophidion schmidti",6
"Parupeneus multifasciatus",6
"Parupeneus trifasciatus",6
"Pempheris oualensis",6
"Peprilus ovatus",6
"Peprilus peprilus",6
"Perca fluviatilis",6
"Pervagor melanocephalus",6
"Pimelodus",6
"Platax",6
"Platycephalus",6
"Plectorhinchus lineatus",6
"Plectroglyphidodon dickii",6
"Poecilia gillii",6
"Poeciliidae",6
"Pogonichthys macrolepidotus",6
"Pogonophryne marmorata",6
"Pogonophryne scotti",6
"Pomacentrus chrysurus",6
"Pomacentrus jenkinsi",6
"Pomacentrus pavo",6
"Pomacentrus redemptus",6
"Pomacentrus sufflavus",6
"Pomacentrus vaiuli",6
"Pomadasys crocro",6
"Pomatoschistus minutus",6
"Poroclinus rothrocki",6
"Poromitra oscitans",6
"Prionotus loxias",6
"Prionotus miles",6
"Pristiapogon fraenatus",6
"Psammobatis scobina",6
"Pseudobatos",6
"Pseudochromis melanotaenia",6
"Pseudogramma bermudensis",6
"Pseudopimelodus zungaro",6
"Pterengraulis atherinoides",6
"Pterodoras angeli",6
"Pterygoplichthys pardalis x p. disjunctivus",6
"Radulinus boleoides",6
"Remora brachyptera",6
"Rhaphiodon vulpinis",6
"Rhaphiodon vulpinus",6
